datetime,air_temperature,running_status,sonic_status,operation_mode,location_status,location,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,rotation_speed_duo,rotation_pressure_duo,G_force_z,G_force_x,G_force_y,date_time,sonic_frequency,torque,torque_duo,penetration_speed
35:32.8,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.65,83.9,26,5.4,-0.7,1,0.012,0.319,0.97,0.97,8572.12,51.45,0,0,11.2578,6.38281,4.10992,35:32.8,142.86866666666668,1317.23,0,2.985074626865674
35:33.1,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.975,87.375,25.425,5.425,0.1,1.7,0.019,4.106,0.98,0.98,8572.12,51.45,0,0,11.4243,7.28974,4.10992,35:33.1,142.86866666666668,1371.7875,0,1.7804154302670638
35:33.4,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.1,88.85,25.275,5.4,0.1,1.7,0.019,4.106,0.99,0.99,8531.58,51.35,0,0,11.4243,7.28974,4.10992,35:33.4,142.193,1394.945,0,2.4096385542168695
35:33.6,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.875,88.925,25.425,5.4,0.1,1.7,0.019,4.106,1,1,8531.58,51.35,0,0,11.4243,7.28974,4.10992,35:33.6,142.193,1396.1225,0,2.5210084033613467
35:33.9,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,173.475,90.175,24.95,5.4,0.8,1,0.012,8.662,1.01,1.01,8509.72,51.41,0,0,11.4243,7.28974,4.10992,35:33.9,141.82866666666666,1415.7475,0,1.9169329073482446
35:34.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,173.15,92.425,24.6,5.4,0.8,1,0.012,8.662,1.02,1.02,8509.72,51.41,0,0,11.4243,7.28974,4.10992,35:34.2,141.82866666666666,1451.0725,0,2.5316455696202556
35:34.4,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.3,92.05,25.075,5.4,0.8,1,0.012,8.662,1.03,1.03,8601.39,51.5,0,0,11.4243,7.28974,4.10992,35:34.4,143.35649999999998,1445.185,0,2.5423728813559348
35:34.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.55,91.65,25.375,5.425,0.6,0.5,0.012,8.662,1.04,1.04,8601.39,51.5,0,0,11.4243,7.28974,4.10992,35:34.7,143.35649999999998,1438.905,0,2.4390243902439046
35:35.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,173.575,94.075,24.7,5.4,0.6,0.5,0.012,13.219,1.05,1.05,8562.73,44.07,0,0,11.4243,7.28974,4.10992,35:35.0,142.71216666666666,1476.9775,0,1.685393258426968
35:35.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,174.65,95.425,24.375,5.4,0.6,0.5,0.012,13.219,1.06,1.06,8572.35,44.06,0,0,11.4243,7.28974,4.10992,35:35.2,142.8725,1498.1725,0,3.0456852791878197
35:35.5,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,173.475,95.25,25.6,5.425,1.9,-0.1,0.019,13.219,1.07,1.07,8572.35,44.06,0,0,11.4243,7.28974,4.10992,35:35.5,142.8725,1495.425,0,2.469135802469138
35:35.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.5,93.925,26.35,5.45,1.9,-0.1,0.019,7.8,1.08,1.08,8485.85,43.97,0,0,11.4243,7.28974,4.10992,35:35.7,141.43083333333334,1474.6225,0,2.027027027027029
35:36.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.575,92.325,26.2,5.4,1.9,-0.1,0.019,7.8,1.09,1.09,8485.85,43.97,0,0,11.4243,7.28974,4.10992,35:36.0,141.43083333333334,1449.5025,0,2.4390243902439046
35:36.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.4,91.35,25.875,5.4,1.1,-0.1,0.006,7.8,1.1,1.1,8586.74,43.98,0,0,11.4243,7.28974,4.10992,35:36.2,143.11233333333334,1434.195,0,2.5751072961373414
35:36.5,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.05,92.175,26.85,5.375,1.1,1.5,0.006,26.644,1.11,1.11,8586.74,43.98,0,0,11.4243,7.28974,4.10992,35:36.5,143.11233333333334,1447.1474999999998,0,2.1739130434782625
35:36.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.125,94,26.325,5.4,1.1,1.5,0.006,26.644,1.12,1.12,8601.63,43.95,0,0,11.4243,7.28974,4.10992,35:36.7,143.36049999999997,1475.8,0,2.5210084033613467
35:36.9,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.925,93.65,26.5,5.425,1.1,1.5,0.019,26.644,1.13,1.13,8601.63,43.95,0,0,11.4243,7.28974,4.10992,35:36.9,143.36049999999997,1470.305,0,2.9556650246304788
35:37.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.3,93.925,26.35,5.425,1.1,1.8,0.019,40.313,1.14,1.14,8553.7,43.98,0,0,11.4243,7.28974,4.10992,35:37.2,142.56166666666667,1474.6225,0,2.1818181818181834
35:37.5,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.3,94.325,26.35,5.4,1.1,1.8,0.019,40.313,1.15,1.15,8553.7,43.98,0,0,11.4243,7.28974,4.10992,35:37.5,142.56166666666667,1480.9025,0,2.2304832713754665
35:37.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.275,94.875,26.575,5.4,-0.5,1.8,0.019,40.313,1.16,1.16,8514.13,43.98,0,0,11.4243,7.28974,4.10992,35:37.7,141.90216666666666,1489.5375,0,2.9556650246305445
35:38.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.4,95.575,27.025,5.425,-0.5,1.8,0.012,37.05,1.17,1.17,8514.13,51.3,0,0,11.3944,7.26044,4.10992,35:38.0,141.90216666666666,1500.5275,0,1.9480519480519498
35:38.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,171.3,95.45,27.275,5.4,-0.5,1.8,0.012,37.05,1.18,1.18,8532.51,51.3,0,0,11.3944,7.26044,4.10992,35:38.2,142.20850000000002,1498.565,0,3.0150753768844245
35:38.4,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.425,93.9,27.85,5.425,-0.5,1.8,0.012,37.05,1.19,1.19,8532.51,51.36,0,0,11.3944,7.26044,4.10992,35:38.4,142.20850000000002,1474.23,0,2.5104602510460277
35:38.6,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.725,93.1,27.875,5.4,0.9,1.8,0.019,37.05,1.2,1.2,8532.51,51.36,0,0,11.3944,7.26044,4.10992,35:38.6,142.20850000000002,1461.6699999999998,0,3.0769230769230798
35:38.9,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.775,95.075,26.825,5.4,0.9,1.5,0.019,38.981,1.21,1.21,8631.87,51.36,0,0,11.3944,7.26044,4.10992,35:38.9,143.86450000000002,1492.6775,0,2.033898305084748
35:39.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.825,95.15,27.95,5.4,0.9,1.5,0.019,38.981,1.22,1.22,8573.71,51.36,0,0,11.3944,7.26044,4.10992,35:39.2,142.89516666666665,1493.855,0,2.3076923076923097
35:39.3,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,166.85,94.725,27.975,5.375,-0.9,1.5,0.019,38.981,1.23,1.23,8573.71,51.41,0,0,11.3944,7.26044,4.10992,35:39.3,142.89516666666665,1487.1825,0,3.8216560509554176
35:39.6,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,166.225,94.6,28.825,5.4,-0.9,0,0.019,44.231,1.24,1.24,8573.71,51.41,0,0,11.3944,7.26044,4.10992,35:39.6,142.89516666666665,1485.2199999999998,0,2.1276595744680873
35:39.8,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,172.5,94.2,28.85,5.375,-0.9,0,0.019,44.231,1.25,1.25,8526.72,51.37,0,0,11.3944,7.26044,4.10992,35:39.8,142.112,1478.94,0,3.061224489795921
35:40.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,173.65,93.65,29.525,5.425,-0.9,0,0.019,44.231,1.26,1.26,8526.72,51.37,0,0,11.3944,7.26044,4.10992,35:40.0,142.112,1470.305,0,3.0456852791878197
35:40.3,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,176.525,91.975,30.675,5.375,0.3,1.1,0.025,50.812,1.27,1.27,8475.74,51.32,0,0,11.3944,7.26044,4.10992,35:40.3,141.26233333333332,1444.0075,0,2.0134228187919483
35:40.5,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,168.45,92.55,29.925,5.4,0.3,1.1,0.025,50.812,1.28,1.28,8475.74,51.32,0,0,11.3944,7.26044,4.10992,35:40.5,141.26233333333332,1453.0349999999999,0,2.970297029702973
35:40.7,18.3,started,started,Dynamic,no fix,"51.985602,6.051186",1,165.675,92.95,30.45,5.375,0.3,1.1,0.025,50.812,1.29,1.29,8505.15,44.04,0,0,11.3944,7.26044,4.10992,35:40.7,141.7525,1459.315,0,2.7777777777777803
35:41.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,168.85,93.35,31.325,5.4,0.7,1.1,0.025,50.812,1.3,1.3,8505.15,44.04,0,0,11.3944,7.26044,4.10992,35:41.0,141.7525,1465.5949999999998,0,2.479338842975209
35:41.1,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.3,93.275,30.825,5.375,0.7,1.8,0.025,36.394,1.31,1.31,8505.15,44.04,0,0,11.3944,7.26044,4.10992,35:41.1,141.7525,1464.4175,0,3.658536585365857
35:41.3,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.8,93.65,31.025,5.375,0.7,1.8,0.025,36.394,1.32,1.32,8557.15,43.94,0,0,11.3944,7.26044,4.10992,35:41.3,142.61916666666667,1470.305,0,3.061224489795921
35:41.6,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.4,94.375,30.85,5.4,0.7,1.8,0.025,36.394,1.33,1.33,8557.15,43.94,0,0,11.3944,7.26044,4.10992,35:41.6,142.61916666666667,1481.6875,0,2.1739130434782625
35:41.8,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.95,94.8,30.7,5.4,-1.1,1.8,0.019,36.394,1.34,1.34,8508.94,43.97,0,0,11.3944,7.26044,4.10992,35:41.8,141.8156666666667,1488.36,0,2.985074626865674
35:42.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.475,94.575,30.8,5.35,-1.1,0.1,0.019,39.506,1.35,1.35,8508.94,43.97,0,0,11.3944,7.26044,4.10992,35:42.0,141.8156666666667,1484.8274999999999,0,2.9268292682926855
35:42.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.7,94.675,30.275,5.375,-1.1,0.1,0.019,39.506,1.36,1.36,8532.38,44.02,0,0,11.3944,7.26044,4.10992,35:42.2,142.20633333333333,1486.3974999999998,0,2.7777777777777803
35:42.5,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.95,97.275,29.7,5.35,1.6,0.1,0.025,39.506,1.37,1.37,8532.38,44.02,0,0,11.3944,7.26044,4.10992,35:42.5,142.20633333333333,1527.2175,0,2.1428571428571446
35:42.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.4,97.525,30.3,5.375,1.6,1.4,0.025,49.875,1.38,1.38,8581.38,43.99,0,0,11.3944,7.26044,4.10992,35:42.7,143.023,1531.1425,0,3.0456852791877522
35:43.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.4,98.175,30.775,5.35,1.6,1.4,0.025,49.875,1.39,1.39,8581.38,43.99,0,0,11.3944,7.26044,4.10992,35:43.0,143.023,1541.3474999999999,0,2.5104602510460277
35:43.3,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.625,98.15,30.3,5.35,1.4,1.4,0.025,49.875,1.4,1.4,8613.98,51.37,0,0,11.4313,6.31191,4.10992,35:43.3,143.56633333333332,1540.955,0,1.980198019801982
35:43.4,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.6,97.75,30.5,5.35,1.4,1.9,0.025,49.875,1.41,1.41,8613.98,51.37,0,0,11.4313,6.31191,4.10992,35:43.4,143.56633333333332,1534.675,0,3.4682080924855523
35:43.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.625,97.05,31.1,5.325,1.4,1.9,0.025,44.044,1.42,1.42,8613.98,51.37,0,0,11.4313,6.31191,4.10992,35:43.7,143.56633333333332,1523.685,0,2.325581395348839
35:44.0,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.7,96.75,31.95,5.35,1.2,1.9,0.025,44.044,1.44,1.44,8570.48,51.29,0,0,11.4313,6.31191,4.10992,35:44.0,142.84133333333332,1518.975,0,3.3149171270718263
35:44.2,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.4,96.8,32.05,5.35,1.2,1.4,0.025,44.044,1.45,1.45,8537.78,51.31,0,0,11.4313,6.31191,4.10992,35:44.2,142.29633333333334,1519.76,0,3.061224489795921
35:44.5,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.375,96.65,31.8,5.375,1.2,1.4,0.025,39.3,1.46,1.46,8537.78,51.31,0,0,11.4313,6.31191,4.10992,35:44.5,142.29633333333334,1517.405,0,2.5104602510460277
35:44.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.15,96.35,31.8,5.35,1.2,1.4,0.025,39.3,1.47,1.47,8537.78,51.31,0,0,11.4313,6.31191,4.10992,35:44.7,142.29633333333334,1512.695,0,2.970297029702973
35:44.9,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.3,96.325,31.85,5.325,1.1,1.4,0.025,39.3,1.48,1.48,8533.11,51.23,0,0,11.4313,6.31191,4.10992,35:44.9,142.2185,1512.3025,0,3.4883720930232593
35:45.1,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.225,96.675,32,5.35,1.1,1.4,0.031,47.569,1.49,1.49,8533.11,51.23,0,0,11.4313,6.31191,4.10992,35:45.1,142.2185,1517.7975,0,2.380952380952383
35:45.3,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,170.35,97.375,32.075,5.325,1.1,1.4,0.031,47.569,1.5,1.5,8535.91,51.31,0,0,11.4313,6.31191,4.10992,35:45.3,142.26516666666666,1528.7875,0,3.8461538461538494
35:45.5,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.9,98.175,32.2,5.3,1.1,1.4,0.031,47.569,1.51,1.51,8535.91,51.31,0,0,11.4313,6.31191,4.10992,35:45.5,142.26516666666666,1541.3474999999999,0,3.061224489795921
35:45.7,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.275,98.3,32.1,5.3,1.4,1.4,0.031,47.569,1.52,1.52,8535.91,51.31,0,0,11.4313,6.31191,4.10992,35:45.7,142.26516666666666,1543.31,0,3.0150753768844245
35:45.9,18.3,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.225,97.65,31.85,5.35,1.4,1.2,0.025,44.175,1.53,1.53,8514.17,51.36,0,0,11.4313,6.31191,4.10992,35:45.9,141.90283333333335,1533.105,0,2.1582733812949657
35:46.1,18.3,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.225,96.95,32.275,5.3,1.4,1.2,0.025,44.175,1.54,1.54,8514.17,51.36,0,0,11.4313,6.31191,4.10992,35:46.1,141.90283333333335,1522.115,0,3.7735849056603805
35:46.3,18.3,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.55,96.6,32.35,5.325,1.4,1.2,0.025,44.175,1.55,1.55,8495.73,43.63,0,0,11.4313,6.31191,4.10992,35:46.3,141.5955,1516.62,0,2.739726027397263
35:46.6,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,168.85,96.4,31.975,5.35,1.2,1.2,0.031,44.175,1.56,1.56,8495.73,43.63,0,0,11.4313,6.31191,4.10992,35:46.6,141.5955,1513.48,0,2.150537634408604
35:46.8,18.2,started,started,Dynamic,no fix,"51.985602,6.051186",1,168.725,97.225,31.775,5.35,1.2,1.3,0.031,42.281,1.57,1.57,8599.68,44.05,0,0,11.4313,6.31191,4.10992,35:46.8,143.328,1526.4325,0,3.797468354430383
35:47.0,18.3,started,started,Dynamic,no fix,"51.985602,6.051186",1,168.525,97.85,31.875,5.3,1.2,1.3,0.031,42.281,1.58,1.58,8599.68,44.05,0,0,11.4313,6.31191,4.10992,35:47.0,143.328,1536.245,0,2.690582959641258
35:47.2,18.3,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.325,97.65,31.2,5.35,1.2,1.3,0.031,42.281,1.59,1.59,8580.56,44.14,0,0,11.4313,6.31191,4.10992,35:47.2,143.00933333333333,1533.105,0,2.5531914893617045
35:47.5,18.3,started,started,Dynamic,no fix,"51.985602,6.051186",1,146.975,97.275,38.4,5.325,1.4,0.5,0.031,44.344,1.6,1.6,8580.56,44.14,0,0,11.4313,6.31191,4.10992,35:47.5,143.00933333333333,1527.2175,0,1.7804154302670638
40:18.1,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,158.625,66.65,20.8,13.1,0.6,0.5,0.406,0.337,1.61,1.61,6892.81,29.35,0,0,0.481152,0.518584,0.509663,40:18.1,114.88016666666667,1046.405,0,0.002217746
40:18.2,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,160.1,66.7,20.575,13.1,0.6,0.5,0.406,0.337,1.62,1.62,7411.46,29.35,0,0,0.481152,0.518584,0.509663,40:18.2,123.52433333333333,1047.19,0,6.593406593406599
40:18.2,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,161.375,67.5,20.475,13.1,0.6,0.8,0.406,0.337,1.63,1.63,7411.46,22.1,0,0,0.481152,0.518584,0.509663,40:18.2,123.52433333333333,1059.75,0,14.99999999999968
40:18.4,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,163.425,66.65,20.15,13.225,0.6,0.8,0.406,0.337,1.64,1.64,7411.46,22.1,0,0,0.481152,0.518584,0.509663,40:18.4,123.52433333333333,1046.405,0,4.615384615384619
40:18.4,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,163.95,63.325,20.25,13.225,0.6,0.8,0.406,0.337,1.65,1.65,7411.46,22.1,0,0,0.481152,0.518584,0.509663,40:18.4,123.52433333333333,994.2025,0,16.666666666666682
40:18.5,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,164.45,62.325,20,13.3,0.6,0.8,0.406,0.337,1.67,1.67,7411.46,22.1,0,0,0.481152,0.518584,0.509663,40:18.5,123.52433333333333,978.5025,0,14.285714285714297
40:18.6,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,164.275,63.6,19.975,13.35,0.6,0.8,0.406,0.337,1.68,1.68,7411.46,22.1,0,0,0.481152,0.518584,0.509663,40:18.6,123.52433333333333,998.52,0,6.250000000000005
40:18.6,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,163.475,64.6,19.975,13.375,0.6,0.8,0.406,0.337,1.69,1.69,7411.46,22.1,0,0,0.481152,0.518584,0.509663,40:18.6,123.52433333333333,1014.2199999999999,0,7.594936708860766
40:18.7,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,163,65,19.975,13.375,0.6,0.8,0.406,0.337,1.7,1.7,8063.28,22.1,0,0,0.481152,0.518584,0.509663,40:18.7,134.388,1020.5,0,15.000000000000012
40:18.8,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,162.575,65.125,20.075,13.375,0.6,0.8,0.406,0.337,1.71,1.71,8063.28,22,0,0,0.481152,0.518584,0.509663,40:18.8,134.388,1022.4625,0,7.594936708860766
40:18.8,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,162.35,65.275,20.075,13.375,0.6,0.8,0.406,0.337,1.72,1.72,8063.28,22,0,0,0.481152,0.518584,0.509663,40:18.8,134.388,1024.8175,0,15.384615384615397
40:18.9,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,162.175,65.225,20.2,13.35,0.6,0.8,0.406,0.337,1.73,1.73,8063.28,22,0,0,0.481152,0.518584,0.509663,40:18.9,134.388,1024.0324999999998,0,6.976744186046519
40:19.0,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,161.95,69.575,20.2,13.35,0.6,0.8,0.406,0.337,1.74,1.74,8063.28,22,0,0,0.481152,0.518584,0.509663,40:19.0,134.388,1092.3275,0,7.407407407407414
40:19.1,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,160.675,75.925,20.6,13.375,0.6,0.8,0.406,0.337,1.75,1.75,8063.28,22,0,0,0.481152,0.518584,0.509663,40:19.1,134.388,1192.0224999999998,0,7.692307692307699
40:19.1,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,159.625,75.925,20.75,13.3,0.6,0.8,0.406,0.337,1.76,1.76,8063.28,22,0,0,0.481152,0.518584,0.509663,40:19.1,134.388,1192.0224999999998,0,15.000000000000012
40:19.2,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,158.45,71.25,20.85,13.25,0.6,0.8,0.406,0.337,1.77,1.77,8063.28,22,0,0,0.481152,0.518584,0.509663,40:19.2,134.388,1118.625,0,7.692307692307699
40:19.2,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,158.175,63.3,21.1,13.2,0.6,0.8,0.406,0.337,1.78,1.78,8396.08,29.4,0,0,0.481152,0.518584,0.509663,40:19.2,139.93466666666666,993.81,0,7.692307692307699
40:19.3,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,158.175,63.3,21.1,13.175,0.6,0.8,0.406,0.337,1.79,1.79,8396.08,29.4,0,0,0.481152,0.518584,0.509663,40:19.3,139.93466666666666,993.81,0,15.000000000000012
40:19.3,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,159.45,60.275,20.95,13.1,0.6,0.8,0.406,0.337,1.8,1.8,8396.08,29.4,0,0,0.481152,0.518584,0.509663,40:19.3,139.93466666666666,946.3174999999999,0,15.384615384615397
40:19.4,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,163,60.075,20.875,13.075,0.6,0.8,0.406,0.337,1.81,1.81,8396.08,29.4,0,0,0.481152,0.518584,0.509663,40:19.4,139.93466666666666,943.1775,0,6.666666666666673
40:19.5,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,164.3,60.075,21.05,13.075,0.6,0.8,0.394,0.337,1.82,1.82,8396.08,29.4,0,0,0.481152,0.518584,0.509663,40:19.5,139.93466666666666,943.1775,0,11.111111111111121
40:19.5,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,163.9,71.725,22.325,12.975,0.6,0.8,0.394,0.337,1.83,1.83,8396.08,29.4,0,0,0.481152,0.518584,0.509663,40:19.5,139.93466666666666,1126.0824999999998,0,7.792207792207799
40:19.6,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,163.9,75.775,22.9,12.9,0.6,0.8,0.394,0.337,1.84,1.84,8396.08,29.4,0,0,0.481152,0.518584,0.509663,40:19.6,139.93466666666666,1189.6675,0,15.384615384615397
40:19.7,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,159.475,80.875,23.25,12.8,1,0.8,0.394,0.337,1.85,1.85,8347.63,29.4,0,0,0.481152,0.518584,0.509663,40:19.7,139.12716666666665,1269.7375,0,5.217391304347831
40:19.7,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,154.575,82.425,23.6,12.625,1,0.8,0.394,0.337,1.87,1.87,8347.63,22.04,0,0,0.481152,0.518584,0.509663,40:19.7,139.12716666666665,1294.0725,0,30.769230769230795
40:19.8,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,153.275,82.1,23.5,12.5,1,0,0.394,0.337,1.88,1.88,8347.63,22.04,0,0,0.481152,0.518584,0.509663,40:19.8,139.12716666666665,1288.9699999999998,0,7.5
40:19.9,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,153.45,77.8,23.275,12.5,1,0,0.394,0.337,1.89,1.89,8347.63,22.04,0,0,0.481152,0.518584,0.509663,40:19.9,139.12716666666665,1221.4599999999998,0,15.78947368421054
40:19.9,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,155.35,75.55,21.825,12.45,1,0,0.394,0.337,1.9,1.9,8347.63,22.04,0,0,0.481152,0.518584,0.509663,40:19.9,139.12716666666665,1186.135,0,7.594936708860766
40:20.0,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,158.725,74.125,21.825,12.475,1,0,0.394,0.337,1.91,1.91,8347.63,22.04,0,0,0.481152,0.518584,0.509663,40:20.0,139.12716666666665,1163.7625,0,13.953488372093037
40:20.1,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,162.85,74.2,21.275,12.5,1,0,0.394,0.337,1.92,1.92,8347.63,22.04,0,0,0.481152,0.518584,0.509663,40:20.1,139.12716666666665,1164.94,0,7.894736842
40:20.1,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,168.45,76.05,21.525,12.525,1,0,0.394,0.337,1.93,1.93,8347.63,22.04,0,0,0.481152,0.518584,0.509663,40:20.1,139.12716666666665,1193.985,0,7.692307692307699
40:20.2,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,169.1,77.15,21.75,12.5,1,0,0.394,0.337,1.94,1.94,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.2,138.89249999999998,1211.255,0,7.594936708860766
40:20.3,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,168.175,78.825,22.125,12.5,1,0,0.388,0.337,1.95,1.95,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.3,138.89249999999998,1237.5525,0,15.000000000000012
40:20.3,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,166,80.35,22.125,12.5,1,0,0.388,0.337,1.96,1.96,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.3,138.89249999999998,1261.495,0,15.78947368421054
40:20.4,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,160.05,81.45,22.575,12.45,1,0,0.388,0.337,1.97,1.97,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.4,138.89249999999998,1278.765,0,7.594936708860766
40:20.4,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,160.05,82.125,22.625,12.4,1,0,0.388,0.337,1.98,1.98,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.4,138.89249999999998,1289.3625,0,15.384615384615397
40:20.5,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,155.15,83.8,22.8,12.4,-0.3,0,0.388,0.337,1.99,1.99,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.5,138.89249999999998,1315.6599999999999,0,7.407407407407414
40:20.6,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,153.2,84.925,23.125,12.35,-0.3,0,0.388,0.337,2,2,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.6,138.89249999999998,1333.3225,0,7.594936708860766
40:20.6,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,153.2,85.775,23.425,12.35,-0.3,0,0.388,0.337,2.01,2.01,8333.55,29.42,0,0,0.482042,0.520911,0.513063,40:20.6,138.89249999999998,1346.6675,0,15.384615384615056
40:20.7,19.5,started,started,Dynamic,no fix,"51.985602,6.051186",1,153.875,86.05,23.8,12.25,-0.3,0.8,0.388,0.337,2.02,2.02,8320.53,29.42,0,0,0.482042,0.520911,0.513063,40:20.7,138.6755,1350.985,0,7.692307692
