datetime,air_temperature,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt
07:43.1,24.5,0,3,151.125,30.775,33.525,4.925,0.6,0.6,0.038,0.319,6.96,0.86,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.1675,5.084745762711757,9.99,36.36,6.029925372672534
07:43.1,24.5,0,3,150.95,30.775,33.5,4.95,0.6,1.0,0.038,0.319,6.97,0.87,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.1675,15.384615384615056,10.02,37.8,6.148170459575759
07:43.2,24.5,0,3,150.4,30.825,33.45,4.95,0.6,1.0,0.038,0.319,6.98,0.88,7547.86,14.63,0.434918,0.460666,0.464452,125.79766666666666,483.9525,7.594936708861272,10.05,40.08,6.330876716537765
07:43.2,24.5,0,3,150.25,30.725,33.775,4.975,0.6,1.0,0.038,0.319,6.99,0.89,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,482.3825,7.692307692307528,6.67,14.94,3.8652296180175374
07:43.3,24.5,0,3,150.15,30.75,34.25,4.95,0.6,1.0,0.038,0.319,7.0,0.9,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,482.775,7.594936708860597,9.69,38.7,6.220932405998316
07:43.4,24.5,0,3,150.225,30.75,34.125,4.95,0.6,1.0,0.038,0.319,7.01,0.91,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,482.775,15.78947368421019,9.82,36.62,6.051446108162907
07:43.4,24.5,0,3,150.325,30.775,33.9,5.025,0.6,1.0,0.038,0.319,7.02,0.92,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,483.1675,7.594936708860597,9.81,31.86,5.644466316668034
07:43.5,24.5,0,3,150.425,30.7,33.6,4.975,0.6,1.0,0.038,0.319,7.03,0.93,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,481.99,7.142857142857625,9.79,31.7,5.630275304103699
07:43.6,24.5,0,3,150.55,30.675,33.6,5.0,0.6,1.0,0.038,0.319,7.04,0.94,7547.87,14.63,0.434918,0.460666,0.464452,125.79783333333332,481.5975,6.451612903225669,9.73,32.22,5.67626637852735
07:43.7,24.5,0,3,150.7,30.7,33.875,5.0,0.6,1.0,0.038,0.319,7.05,0.95,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,481.99,7.792207792207626,9.59,34.38,5.863446085707619
07:43.7,24.5,0,3,150.6,30.7,33.925,4.975,0.6,1.0,0.038,0.319,7.06,0.96,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,481.99,15.384615384615056,9.53,42.3,6.5038450166036395
07:43.8,24.5,0,3,150.025,31.175,33.55,5.025,0.6,1.0,0.038,0.319,7.07,0.97,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,489.4475,5.940594059406341,9.51,37.0,6.082762530298219
07:43.9,24.5,0,3,150.025,32.45,33.55,5.05,0.6,0.7,0.038,0.319,7.08,0.98,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,509.465,15.78947368421019,9.39,37.66,6.136774397026503
07:44.0,24.5,0,3,149.175,33.575,33.325,5.0,0.6,0.7,0.038,0.319,7.09,0.99,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,527.1275,5.084745762711757,9.35,41.22,6.420280367709809
07:44.0,24.5,0,3,149.3,32.65,33.575,5.025,0.6,0.7,0.038,0.319,7.1,1.0,7525.34,14.63,0.434918,0.460666,0.464452,125.42233333333334,512.6049999999999,14.99999999999968,9.3,38.34,6.191930232165088
07:44.1,24.5,0,3,149.65,32.325,34.0,5.025,0.6,0.7,0.038,0.319,7.11,1.01,7525.34,14.63,0.436529,0.461813,0.610968,125.42233333333334,507.5025,5.769230769231159,9.12,37.6,6.131883886702357
07:44.2,24.5,0,3,149.775,32.75,34.0,5.05,0.6,0.7,0.038,0.319,7.12,1.02,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,514.175,7.999999999999829,9.04,39.92,6.318227599572526
07:44.3,24.5,0,3,149.675,33.075,33.825,5.05,0.6,0.7,0.038,0.319,7.13,1.03,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,519.2775,15.384615384615056,8.84,39.66,6.297618597533515
07:44.3,24.5,0,3,149.45,33.475,33.75,5.05,0.6,0.7,0.038,0.319,7.14,1.04,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,525.5575,7.594936708860597,8.72,41.46,6.438944012802099
07:44.4,24.5,0,3,149.0,34.45,33.95,5.05,0.6,0.7,0.038,0.319,7.15,1.05,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,540.865,7.594936708861272,8.62,41.98,6.479197481170025
07:44.5,24.5,0,3,148.85,34.775,34.025,5.075,-0.5,0.7,0.038,0.319,7.16,1.06,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,545.9675,7.692307692307528,8.61,41.84,6.468384651518492
07:44.5,24.5,0,3,148.85,35.0,34.1,5.1,-0.5,0.7,0.044,0.319,7.17,1.07,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,549.5,15.384615384615056,8.53,40.14,6.335613624582863
07:44.6,24.5,0,3,148.9,35.275,34.375,5.1,-0.5,0.7,0.044,0.319,7.18,1.08,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,553.8175,7.692307692307528,8.55,38.26,6.185466837676846
07:44.7,24.5,0,3,148.875,35.35,34.575,5.125,-0.5,0.5,0.044,0.319,7.19,1.09,7556.01,14.65,0.436529,0.461813,0.610968,125.9335,554.995,7.594936708861272,8.57,36.88,6.072890580275591
07:44.8,24.5,0,3,148.625,35.425,34.525,5.15,-0.5,0.5,0.044,0.319,7.2,1.1,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,556.1724999999999,7.594936708860597,8.67,33.18,5.7602083295658675
07:44.9,24.5,0,3,148.675,35.5,34.875,5.2,-0.5,0.5,0.044,0.319,7.22,1.12,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,557.35,10.256410256410035,8.79,32.72,5.720139858430037
07:45.0,24.5,0,3,149.1,35.625,35.7,5.2,-0.5,0.5,0.044,0.319,7.23,1.13,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,559.3125,7.594936708861272,8.98,33.76,5.81033561853358
07:45.0,24.5,0,3,149.225,35.6,36.025,5.225,-0.5,0.5,0.044,0.319,7.24,1.14,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,558.92,7.0588235294116135,8.77,35.82,5.984981202978001
07:45.1,24.5,0,3,149.25,35.65,35.675,5.2,-0.5,0.5,0.044,0.319,7.25,1.15,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,559.7049999999999,7.894736842105095,8.67,47.78,6.912307863514182
07:45.2,24.5,0,3,149.25,35.65,35.675,5.2,-0.5,0.5,0.044,0.319,7.26,1.16,7550.86,14.65,0.436529,0.461813,0.610968,125.84766666666664,559.7049999999999,13.636363636363347,8.55,60.22,7.760154637634485
07:45.2,24.5,0,3,149.25,35.7,35.1,5.25,-0.4,0.5,0.044,0.319,7.27,1.17,7507.26,21.92,0.436529,0.461813,0.610968,125.121,560.49,7.594936708860597,8.64,54.94,7.412152184082569
07:45.3,24.5,0,3,148.975,35.75,35.7,5.25,-0.4,0.5,0.038,0.319,7.28,1.18,7507.26,21.92,0.436529,0.461813,0.610968,125.121,561.275,7.692307692308211,8.64,50.22,7.08660708661063
07:45.4,24.5,0,3,148.8,35.675,35.575,5.25,-0.4,0.5,0.038,0.319,7.29,1.19,7507.26,21.92,0.436529,0.461813,0.610968,125.121,560.0975,7.692307692307528,8.67,49.94,7.066823897621901
07:45.4,24.5,0,3,148.575,35.625,35.225,5.275,-0.4,0.5,0.038,0.319,7.3,1.2,7507.26,21.92,0.436529,0.461813,0.610968,125.121,559.3125,14.99999999999968,8.7,49.1,7.00713921654194
07:45.5,24.5,0,3,148.375,35.575,35.2,5.275,-0.4,0.5,0.038,0.319,7.31,1.21,7507.26,21.92,0.436529,0.461813,0.610968,125.121,558.5275,7.692307692307528,8.57,48.42,6.958448102845922
07:45.6,24.5,0,3,148.475,35.6,34.925,5.35,-0.4,0.5,0.038,0.319,7.32,1.22,7507.26,21.92,0.436529,0.461813,0.610968,125.121,558.92,7.500000000000506,8.52,48.18,6.941181455631311
07:45.6,24.5,0,3,148.475,35.6,34.825,5.35,-0.4,0.5,0.038,0.319,7.33,1.23,7507.26,21.92,0.436529,0.461813,0.610968,125.121,558.92,15.384615384615056,8.46,46.8,6.841052550594828
07:45.8,24.5,0,3,148.325,35.7,35.15,5.3,-0.4,0.5,0.038,0.319,7.34,1.24,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.49,5.084745762711757,8.41,45.9,6.774953874381729
07:45.8,24.5,0,3,148.3,35.725,35.45,5.325,-0.4,0.5,0.038,0.319,7.35,1.25,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.8825,7.692307692307528,8.38,45.76,6.764613810115105
07:45.9,24.5,0,3,148.25,35.7,35.45,5.325,-0.4,0.5,0.038,0.319,7.36,1.26,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.49,15.000000000001013,8.38,45.72,6.761656601750786
07:45.9,24.5,0,3,148.425,35.7,35.35,5.35,-0.4,0.5,0.038,0.319,7.37,1.27,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.49,7.692307692307528,8.34,42.88,6.5482822174979605
07:46.0,24.5,0,3,148.625,35.65,35.225,5.4,-0.4,0.5,0.038,0.319,7.38,1.28,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,559.7049999999999,7.692307692307528,8.42,40.0,6.324555320336759
07:46.1,24.5,0,3,148.6,35.675,35.275,5.375,0.3,0.5,0.038,0.319,7.39,1.29,7522.1,14.61,0.436529,0.461813,0.610968,125.36833333333334,560.0975,14.99999999999968,8.27,33.2,5.761944116355173
07:46.2,24.5,0,3,148.425,35.65,35.475,5.375,0.3,0.5,0.044,0.319,7.4,1.3,7557.39,14.61,0.436529,0.461813,0.610968,125.9565,559.7049999999999,5.084745762712208,8.22,33.92,5.824087911424415
07:46.2,24.5,0,3,148.3,35.725,35.475,5.375,0.3,0.5,0.044,0.319,7.41,1.31,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,560.8825,15.384615384615056,8.2,38.5,6.2048368229954285
07:46.3,24.5,0,3,148.1,35.85,35.225,5.375,0.3,0.6,0.044,0.319,7.42,1.32,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,562.845,6.741573033707722,8.27,32.72,5.720139858430037
07:46.4,24.5,0,3,148.025,35.875,35.375,5.425,0.3,0.6,0.044,0.319,7.43,1.33,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.2375,7.407407407407249,8.25,33.62,5.79827560572969
07:46.4,24.5,0,3,147.95,35.9,35.375,5.425,0.3,0.6,0.044,0.319,7.44,1.34,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.63,16.216216216217312,8.16,35.62,5.968249324550709
07:46.5,24.5,0,3,147.95,35.9,35.025,5.425,0.3,0.6,0.044,0.319,7.45,1.35,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.63,7.5,7.9,30.5,5.522680508593631
07:46.6,24.5,0,3,147.95,35.9,35.625,5.4,0.3,0.6,0.044,0.319,7.46,1.36,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,563.63,10.909090909090676,7.96,31.54,5.616048432839588
07:46.6,24.5,0,3,148.0,35.825,36.35,5.45,0.3,0.6,0.044,0.319,7.47,1.37,7557.39,21.94,0.436529,0.461813,0.610968,125.9565,562.4525,9.677419354838504,8.16,29.12,5.396295025292817
07:46.7,24.5,0,3,148.05,35.8,36.0,5.425,0.3,0.6,0.044,0.319,7.48,1.38,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,562.06,7.594936708861272,8.05,26.64,5.1613951602255765
07:46.8,24.5,0,3,148.075,35.7,35.725,5.475,0.3,0.6,0.044,0.319,7.49,1.39,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,560.49,7.692307692307528,8.13,30.56,5.528109984434101
07:46.9,24.5,0,3,148.025,35.75,35.625,5.475,0.0,0.6,0.044,0.319,7.5,1.4,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,561.275,7.0588235294116135,8.09,29.02,5.387021440462252
07:46.9,24.5,0,3,147.95,36.0,35.55,5.475,0.0,0.6,0.038,0.319,7.51,1.41,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.1999999999999,7.792207792207626,7.62,32.5,5.70087712549569
07:47.0,24.5,0,3,147.925,36.025,35.6,5.475,0.0,0.6,0.038,0.319,7.52,1.42,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.5925,14.99999999999968,7.64,33.12,5.754997827975263
07:47.1,24.5,0,3,147.8,36.075,35.6,5.45,0.0,0.4,0.038,0.319,7.53,1.43,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,566.3775,7.692307692308211,7.56,30.84,5.5533773507659285
07:47.1,24.5,0,3,147.75,36.05,35.35,5.475,0.0,0.4,0.038,0.319,7.54,1.44,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.9849999999999,7.594936708860597,7.47,29.88,5.4662601474865795
07:47.2,24.5,0,3,147.625,36.05,35.375,5.475,0.0,0.4,0.038,0.319,7.55,1.45,7528.49,21.94,0.436529,0.461813,0.610968,125.47483333333334,565.9849999999999,15.384615384615056,7.47,29.12,5.396295025292817
07:47.3,24.5,0,3,147.6,36.1,35.55,5.55,0.0,0.4,0.038,0.319,7.56,1.46,7514.88,21.83,0.436529,0.461813,0.610968,125.248,566.77,4.109589041095803,7.4,28.48,5.336665625650533
07:47.4,24.5,0,3,147.925,36.1,35.35,5.55,0.0,0.4,0.038,0.319,7.57,1.47,7514.88,21.83,0.436529,0.461813,0.610968,125.248,566.77,8.571428571429148,7.39,29.78,5.457105459856901
07:47.4,24.5,0,3,148.2,36.15,35.475,5.525,0.0,0.4,0.038,0.319,7.58,1.48,7514.88,21.83,0.436529,0.461813,0.610968,125.248,567.555,15.78947368421019,7.41,29.44,5.4258639865002145
07:47.5,24.5,0,3,148.35,36.25,35.675,5.55,0.0,0.4,0.038,0.319,7.59,1.49,7514.88,21.83,0.436529,0.461813,0.610968,125.248,569.125,6.818181818181674,7.37,31.84,5.642694391866354
07:47.6,24.5,0,3,148.25,36.275,35.825,5.55,0.0,0.4,0.038,0.319,7.6,1.5,7514.88,21.83,0.436529,0.461813,0.610968,125.248,569.5174999999999,15.384615384615056,7.59,33.78,5.812056434688156
07:47.6,24.5,0,3,148.0,36.275,35.825,5.5,0.0,0.4,0.038,0.319,7.61,1.51,7514.88,21.83,0.436529,0.461813,0.610968,125.248,569.5174999999999,14.28571428571525,7.66,35.86,5.988321968631947
07:47.7,24.5,0,3,147.55,36.275,36.4,5.525,0.7,0.4,0.038,0.319,7.62,1.52,7543.92,21.83,0.436529,0.461813,0.610968,125.732,569.5174999999999,5.714285714285593,7.77,38.28,6.187083319303208
07:47.8,24.5,0,3,147.8,36.35,36.4,5.55,0.7,0.4,0.044,0.319,7.64,1.54,7543.92,21.83,0.436529,0.461813,0.610968,125.732,570.695,15.584415584415252,7.77,39.34,6.272160712226689
07:47.9,24.5,0,3,148.025,36.45,36.5,5.525,0.7,0.5,0.044,0.319,7.65,1.55,7543.92,21.83,0.436529,0.461813,0.610968,125.732,572.265,6.451612903226242,7.57,43.86,6.622688275919379
07:48.0,24.5,0,3,148.1,36.45,37.0,5.575,0.7,0.5,0.044,0.319,7.66,1.56,7543.92,21.83,0.436529,0.461813,0.610968,125.732,572.265,7.142857142856991,7.77,43.62,6.604543890383347
07:48.0,24.5,0,3,148.1,36.45,36.95,5.575,0.7,0.5,0.044,0.319,7.67,1.57,7543.92,21.83,0.436529,0.461813,0.610968,125.732,572.265,13.953488372092728,7.94,39.2,6.260990336999411
07:48.1,24.5,0,3,147.85,36.425,37.325,5.55,0.7,0.5,0.044,0.319,7.68,1.58,7543.92,21.83,0.436529,0.461813,0.610968,125.732,571.8725,7.692307692307528,7.97,42.76,6.539113089708726
07:48.2,24.5,0,3,147.9,36.425,37.625,5.575,0.7,0.5,0.044,0.319,7.69,1.59,7543.92,21.83,0.436529,0.461813,0.610968,125.732,571.8725,7.692307692308211,7.86,45.0,6.708203932499369
07:48.2,24.5,0,3,148.025,36.425,37.8,5.6,0.7,0.5,0.044,0.319,7.7,1.6,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,571.8725,14.634146341463104,7.78,45.94,6.777905281132217
07:48.3,24.5,0,3,148.025,36.35,37.9,5.575,0.7,0.5,0.044,0.319,7.71,1.61,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,570.695,7.692307692307528,8.41,41.84,6.468384651518492
07:48.4,24.5,0,3,147.525,36.2,37.625,5.6,0.7,0.5,0.044,0.319,7.72,1.62,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,568.34,7.594936708860597,8.5,39.74,6.3039670049897945
07:48.4,24.5,0,3,147.25,36.25,37.175,5.625,0.7,0.5,0.044,0.319,7.73,1.63,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,569.125,7.594936708861272,8.7,38.62,6.214499175315739
07:48.5,24.5,0,3,147.175,36.25,37.175,5.625,-0.4,0.5,0.044,0.319,7.74,1.64,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,569.125,14.99999999999968,8.76,33.56,5.793099343184096
07:48.6,24.5,0,3,147.4,36.35,37.175,5.65,-0.4,0.5,0.044,0.319,7.75,1.65,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,570.695,7.692307692307528,8.88,29.94,5.471745608121781
07:48.6,24.5,0,3,147.65,36.325,36.825,5.625,-0.4,0.5,0.044,0.319,7.76,1.66,7555.39,21.87,0.436529,0.461813,0.610968,125.92316666666667,570.3025,7.594936708860597,8.74,25.54,5.053711507397311
07:48.7,24.5,0,3,147.375,36.3,36.35,5.65,-0.4,0.5,0.044,0.319,7.77,1.67,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,569.91,6.122448979591706,8.56,29.28,5.411099703387474
07:48.8,24.5,0,3,147.15,36.325,36.475,5.65,-0.4,0.5,0.044,0.319,7.78,1.68,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,570.3025,16.216216216217312,8.76,25.48,5.047771785649585
07:48.9,24.5,0,3,146.975,36.35,36.3,5.6,-0.4,0.5,0.044,0.319,7.79,1.69,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,570.695,7.594936708860597,8.78,23.72,4.870318264754368
07:48.9,24.5,0,3,146.875,36.45,36.0,5.6,-0.4,0.5,0.044,0.319,7.8,1.7,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,572.265,15.78947368421019,9.31,25.96,5.095095681142799
07:49.0,24.5,0,3,146.975,36.5,35.825,5.65,-0.4,0.5,0.044,0.319,7.81,1.71,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,573.05,7.594936708860597,9.43,24.12,4.91121166312347
07:49.0,24.5,0,3,147.375,36.675,35.65,5.675,-0.4,0.5,0.044,0.319,7.82,1.72,7496.65,21.87,0.436529,0.461813,0.610968,124.94416666666666,575.7974999999999,7.594936708861272,9.21,22.54,4.747630988187687
07:49.1,24.5,0,3,147.625,36.725,35.45,5.65,-0.4,0.5,0.044,0.319,7.83,1.73,7496.65,21.87,0.436435,0.462442,0.558189,124.94416666666666,576.5825,6.521739130434644,9.22,27.2,5.215361924162119
07:49.2,24.5,0,3,147.85,36.725,35.6,5.6,-0.4,0.5,0.044,0.319,7.84,1.74,7536.49,21.87,0.436435,0.462442,0.558189,125.60816666666666,576.5825,13.636363636363347,9.4,27.06,5.201922721455981
07:49.3,24.5,0,3,147.775,36.85,35.625,5.65,0.6,0.5,0.044,0.319,7.86,1.76,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,578.545,9.375000000000217,9.71,36.82,6.067948582511226
07:49.4,24.5,0,3,147.5,36.925,35.45,5.7,0.6,0.5,0.044,0.319,7.87,1.77,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,579.7225,5.555555555555437,9.87,48.18,6.941181455631311
07:49.5,24.5,0,3,147.475,37.0,35.325,5.675,0.6,0.5,0.044,0.319,7.88,1.78,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,580.9,12.499999999999734,9.92,46.24,6.8
07:49.5,24.5,0,3,147.625,37.05,35.225,5.675,0.6,0.5,0.044,0.319,7.89,1.79,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,581.685,14.99999999999968,9.33,42.32,6.505382386916237
07:49.6,24.5,0,3,147.85,37.2,35.575,5.725,0.6,0.5,0.044,0.319,7.9,1.8,7536.49,21.72,0.436435,0.462442,0.558189,125.60816666666666,584.04,5.0000000000003375,9.03,48.42,6.958448102845922
07:49.7,24.5,0,3,148.025,37.2,35.35,5.725,0.6,0.5,0.044,0.319,7.91,1.81,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,584.04,7.594936708860597,9.06,57.22,7.564390259630977
07:49.7,24.5,0,3,148.025,37.325,35.35,5.725,0.6,0.5,0.044,0.319,7.92,1.82,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,586.0025,15.384615384615056,8.91,56.24,7.49933330370107
07:49.8,24.5,0,3,148.025,37.35,35.35,5.7,0.6,0.5,0.044,0.319,7.93,1.83,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,586.395,14.99999999999968,9.0,58.18,7.6275815302099526
07:49.9,24.5,0,3,147.975,37.45,35.625,5.725,0.6,0.5,0.044,0.319,7.94,1.84,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,587.965,5.128205128205474,8.98,61.52,7.8434686204510315
07:49.9,24.5,0,3,147.875,37.525,35.3,5.725,0.6,0.5,0.044,0.319,7.95,1.85,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,589.1424999999999,15.384615384615056,9.02,57.96,7.6131465242697125
07:50.0,24.5,0,3,147.925,37.45,35.325,5.775,0.6,0.5,0.044,0.319,7.96,1.86,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,587.965,6.741573033707722,8.33,54.28,7.367496182557545
07:50.1,24.5,0,3,147.925,37.45,35.6,5.75,0.0,0.5,0.044,0.319,7.97,1.87,7549.09,21.72,0.436435,0.462442,0.558189,125.81816666666668,587.965,7.317073170731551,8.77,49.1,7.00713921654194
07:50.2,24.5,0,3,147.8,37.4,35.525,5.8,0.0,0.5,0.044,0.319,7.98,1.88,7557.67,21.72,0.436435,0.462442,0.558189,125.96116666666668,587.18,6.896551724138397,8.69,50.4,7.0992957397195395
07:50.2,24.5,0,3,147.675,37.425,35.25,5.8,0.0,0.1,0.044,0.319,7.99,1.89,7557.67,21.85,0.436435,0.462442,0.558189,125.96116666666668,587.5724999999999,15.384615384615056,8.71,56.22,7.497999733262199
07:50.3,24.5,0,3,147.65,37.35,35.25,5.825,0.0,0.1,0.044,0.319,8.0,1.9,7557.67,21.85,0.436435,0.462442,0.558189,125.96116666666668,586.395,15.384615384615056,8.57,56.48,7.515317691222374
07:50.4,24.5,0,3,147.725,37.35,35.075,5.875,0.0,0.1,0.044,0.319,8.01,1.91,7557.67,21.85,0.436435,0.462442,0.558189,125.96116666666668,586.395,7.594936708860597,8.49,57.32,7.57099729229908
07:50.4,24.5,0,3,147.65,37.35,35.05,5.875,0.0,0.1,0.044,0.319,8.02,1.92,7557.67,21.85,0.436435,0.462442,0.558189,125.96116666666668,586.395,7.594936708860597,8.48,58.42,7.6432977176085455
07:50.5,24.5,0,3,147.725,37.325,34.95,5.9,0.0,0.1,0.044,0.319,8.03,1.93,7557.67,21.85,0.436435,0.462442,0.558189,125.96116666666668,586.0025,7.594936708860597,8.4,57.48,7.581556568409946
07:50.6,24.5,0,3,147.775,37.5,34.775,5.925,0.0,0.1,0.044,0.319,8.04,1.94,7557.67,21.85,0.436435,0.462442,0.558189,125.96116666666668,588.75,7.692307692307528,8.34,39.14,6.256196927846821
07:50.7,24.5,0,3,147.75,37.55,34.975,5.975,0.0,0.1,0.044,0.319,8.05,1.95,7557.67,21.85,0.436435,0.462442,0.558189,125.96116666666668,589.535,7.594936708861947,8.18,37.44,6.118823416311342
07:50.7,24.5,0,3,147.65,37.625,35.225,6.05,0.0,0.1,0.044,0.319,8.06,1.96,7528.65,21.85,0.436435,0.462442,0.558189,125.4775,590.7125,15.384615384615056,8.11,37.24,6.102458520956943
07:50.8,24.5,0,3,147.55,37.6,35.375,6.05,0.0,0.1,0.044,0.319,8.07,1.97,7528.65,21.85,0.436435,0.462442,0.558189,125.4775,590.32,7.0588235294116135,7.95,37.3,6.107372593840988
07:50.8,24.5,0,3,147.55,37.6,35.25,6.0,0.0,0.1,0.044,0.319,8.08,1.98,7528.65,21.85,0.436435,0.462442,0.558189,125.4775,590.32,14.634146341463104,7.85,38.84,6.232174580353154
07:50.9,24.5,0,3,147.475,37.575,35.1,6.1,0.0,0.1,0.044,0.319,8.09,1.99,7528.65,21.85,0.436435,0.462442,0.558189,125.4775,589.9275,6.315789473684076,7.82,39.68,6.299206299209449
07:51.0,24.5,0,3,147.5,37.625,35.0,6.2,0.0,0.1,0.044,0.319,8.1,2.0,7528.65,21.85,0.436435,0.462442,0.558189,125.4775,590.7125,5.9405940594058135,7.81,36.24,6.019966777316965
07:51.1,24.5,0,3,147.625,37.625,35.0,6.2,0.0,0.6,0.044,0.319,8.11,2.01,7528.65,21.85,0.436435,0.462442,0.558189,125.4775,590.7125,15.384615384615056,7.72,36.14,6.0116553460756545
07:51.2,24.5,0,3,147.85,37.725,35.075,6.275,0.0,0.6,0.044,0.319,8.12,2.02,7528.65,21.85,0.436435,0.462442,0.558189,125.4775,592.2825,5.999999999999872,7.68,36.94,6.077828559609098
07:51.2,24.5,0,3,148.05,37.7,35.25,6.275,0.0,0.6,0.044,0.319,8.13,2.03,7495.89,14.54,0.436435,0.462442,0.558189,124.9315,591.89,14.6341463414657,7.71,34.96,5.912698199637793
07:51.3,24.5,0,3,148.225,37.675,35.0,6.325,0.0,0.6,0.044,0.319,8.14,2.04,7495.89,14.54,0.436435,0.462442,0.558189,124.9315,591.4975,7.792207792207626,7.63,35.7,5.974947698515862
07:51.4,24.5,0,3,148.1,37.8,34.975,6.325,0.0,0.6,0.044,0.319,8.15,2.05,7495.89,14.54,0.436435,0.462442,0.558189,124.9315,593.4599999999999,7.594936708860597,7.55,36.76,6.063002556489647
07:51.4,24.5,0,3,148.05,37.85,35.125,6.4,0.0,0.6,0.044,0.319,8.16,2.06,7495.89,14.54,0.436435,0.462442,0.558189,124.9315,594.245,15.384615384615056,7.76,34.56,5.878775382679628
07:51.5,24.5,0,3,148.025,38.05,35.35,6.45,0.0,0.6,0.044,0.319,8.17,2.07,7495.89,14.54,0.436435,0.462442,0.558189,124.9315,597.3849999999999,5.084745762711757,7.86,32.72,5.720139858430037
07:51.6,24.5,0,3,148.125,38.05,35.225,6.45,0.0,0.6,0.044,0.319,8.18,2.08,7495.89,14.54,0.436435,0.462442,0.558189,124.9315,597.3849999999999,15.384615384615056,8.08,30.58,5.529918625079396
07:51.6,24.5,0,3,148.2,38.15,34.85,6.55,0.2,0.6,0.044,0.319,8.19,2.09,7495.89,14.54,0.436435,0.462442,0.558189,124.9315,598.9549999999999,7.5,8.19,29.94,5.471745608121781
