datetime,air_temperature,sonic_status,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt,air_temperature_outlier,number_of_rods_outlier,sonic_pressure_outlier,rotation_pressure_outlier,pullup_pressure_outlier,pulldown_pressure_outlier,inclination_x_outlier,inclination_y_outlier,flushing_pressure_outlier,flushing_debit_outlier,depth_raw_outlier,sonic_speed_outlier,rotation_speed_outlier,G_force_z_outlier,G_force_x_outlier,G_force_y_outlier,sonic_frequency_outlier,torque_outlier,penetration_speed_outlier,qc_outlier,fs_outlier,fs_sqrt_outlier,pull_diff,torque_per_rotation,g_total,energy_input,mechanical_stress,torque_to_penetration
44:58.9,25.6,1,1,6,151.275,42.525,44.725,5.55,0.7,1.0,0.075,15.825,19.09,0.79,4942.94,51.1,0.400752,0.432159,0.417868,82.38233333333332,667.6424999999999,4.615384615385337,24.63,98.08,9.903534722511958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.175000000000004,13.065410703220925,0.7224799182046516,747743.2485,28391.497312499996,144.6558436578779
44:59.0,25.6,1,1,6,151.625,42.625,45.075,5.6,0.7,0.8,0.075,15.825,19.1,0.8,4942.94,51.1,0.416701,0.441401,0.423784,82.38233333333332,669.2125,6.896551724,24.57,98.86,9.942836617384398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.475,13.09613477306977,0.7403157737465818,749473.2775,28525.1828125,97.03579843174994
44:59.0,25.6,1,1,6,151.625,42.475,44.85,5.6,0.7,0.8,0.075,15.825,19.11,0.81,4942.94,51.1,0.416701,0.441401,0.423784,82.38233333333332,666.8575,14.999999999997016,24.35,89.74,9.473119866232032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.25,13.050048668296503,0.7403157737465818,749473.2775,28324.772312499997,44.4571637028646
44:59.1,25.6,1,1,6,151.7,42.25,44.25,5.6,0.7,0.8,0.075,15.825,19.12,0.82,4973.05,58.41,0.416701,0.441401,0.423784,82.88416666666667,663.3249999999999,4.878048780488568,24.07,86.18,9.28331837222014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.65,11.356360017867487,0.7403157737465818,754411.6849999999,28025.481249999997,135.9815971237513
44:59.2,25.6,1,1,6,151.55,42.225,44.275,5.625,0.7,0.8,0.075,8.569,19.13,0.83,4973.05,58.41,0.416701,0.441401,0.423784,82.88416666666667,662.9325,7.407407407405933,23.87,87.54,9.356281312572854,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.65,11.349640278211947,0.7403157737465818,753665.7275,27992.324812500003,89.49587541807463
44:59.3,25.6,1,1,6,151.625,42.25,43.6,5.625,0.7,0.8,0.075,8.569,19.14,0.84,4973.05,58.41,0.416701,0.441401,0.423784,82.88416666666667,663.3249999999999,7.692307692308895,23.72,84.2,9.17605579756357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.975,11.356360017867487,0.7403157737465818,754038.70625,28025.481249999997,86.23223878979546
44:59.4,25.6,1,1,6,151.925,42.4,43.475,5.625,0.7,0.8,0.075,8.569,19.15,0.85,4973.05,58.41,0.416701,0.441401,0.423784,82.88416666666667,665.68,7.594936708859248,23.59,81.42,9.023303164584464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.85,11.396678455800746,0.7403157737465818,755530.6212500001,28224.832,87.64785512638318
44:59.5,25.6,1,1,6,152.525,42.775,43.75,5.6,1.3,0.8,0.075,8.569,19.16,0.86,4973.05,58.41,0.416701,0.441401,0.423784,82.88416666666667,671.5675,3.529411764706434,23.39,80.8,8.988882021697693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.15,11.49747455063389,0.7403157737465818,758514.45125,28726.299812499998,190.27740442137235
44:59.6,25.6,1,1,6,152.775,43.15,43.65,5.6,1.3,0.8,0.075,8.569,19.17,0.87,4926.02,58.41,0.416701,0.441401,0.423784,82.10033333333334,677.4549999999999,15.789473684212997,23.21,82.72,9.095053600721656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38.05,11.598270645467032,0.7403157737465818,752572.7055,29232.183249999995,42.90548061597951
44:59.7,25.6,1,1,6,152.825,43.25,43.2,5.625,1.3,0.8,0.075,8.569,19.18,0.88,4926.02,51.54,0.416701,0.441401,0.423784,82.10033333333334,679.025,4.511278195487824,23.02,80.7,8.983317872590282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.575,13.17471840949324,0.7403157737465818,752819.0065,29367.83125,150.51717496872283
44:59.7,25.6,1,1,6,152.775,43.3,43.225,5.625,1.3,1.1,0.075,8.569,19.19,0.89,4926.02,51.54,0.416701,0.441401,0.423784,82.10033333333334,679.81,15.000000000002345,22.92,84.1,9.1706052144883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.6,13.189949297827914,0.7403157737465818,752572.7055,29435.772999999997,45.320663645282
44:59.9,25.6,1,1,6,153.1,43.45,42.825,5.625,1.3,1.1,0.075,8.569,19.2,0.9,4926.02,51.54,0.416701,0.441401,0.423784,82.10033333333334,682.165,5.084745762710853,22.74,85.62,9.253107586103168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,13.235641962831938,0.7403157737465818,754173.662,29640.06925,134.15909028207224
44:59.9,25.6,1,1,6,153.175,43.45,42.625,5.625,1.3,1.1,0.075,8.569,19.21,0.91,4926.02,51.54,0.416701,0.441401,0.423784,82.10033333333334,682.165,7.594936708861947,22.61,85.04,9.221713506718803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,13.235641962831938,0.7403157737465818,754543.1135000001,29640.06925,89.81837984056594
45:00.1,25.7,1,1,6,153.325,43.825,42.7,5.625,1.3,1.1,0.075,6.488,19.22,0.92,4926.02,51.54,0.416701,0.441401,0.423784,82.10033333333334,688.0525,5.128205128204107,22.46,88.18,9.390420650854786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.075,13.349873625341996,0.7403157737465818,755282.0165,30153.900812500004,134.1702113368355
45:00.2,25.7,1,1,6,153.5,43.75,42.45,5.625,1.3,1.1,0.075,6.488,19.23,0.93,4929.11,51.34,0.416701,0.441401,0.423784,82.15183333333333,686.875,5.084745762712659,22.28,88.88,9.42761899951414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.825,13.378944032354031,0.7403157737465818,756618.3849999999,30050.78125,135.08539009985216
45:00.2,25.7,1,1,6,153.6,43.65,42.45,5.625,1.3,1.1,0.075,6.488,19.24,0.94,4929.11,51.34,0.416701,0.441401,0.423784,82.15183333333333,685.305,15.384615384612324,22.17,88.42,9.403190947758109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.825,13.348363588851507,0.7403157737465818,757111.296,29913.563249999996,44.544822104595426
45:00.3,25.7,1,1,6,153.775,43.625,42.275,5.65,-0.8,1.1,0.075,6.488,19.25,0.95,4929.11,51.34,0.416701,0.441401,0.423784,82.15183333333333,684.9125,5.042016806723478,21.92,86.96,9.325234581499814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.625,13.340718477975877,0.7403157737465818,757973.8902499999,29879.3078125,135.84095222485655
45:00.4,25.7,1,1,6,153.875,43.8,41.95,5.625,-0.8,1.1,0.075,6.488,19.26,0.96,4929.11,51.34,0.416701,0.441401,0.423784,82.15183333333333,687.66,7.594936708861947,21.72,87.5,9.354143466934854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.325,13.394234254105292,0.7403157737465818,758466.8012499999,30119.507999999998,90.54188807863724
45:00.5,25.6,1,1,6,154.0,43.85,41.325,5.625,-0.8,-1.0,0.075,6.488,19.27,0.97,4929.11,51.34,0.416701,0.441401,0.423784,82.15183333333333,688.4449999999999,6.315789473682954,21.03,88.74,9.420191080864548,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,13.409524475856553,0.7403157737465818,759082.94,30188.31325,109.00377440775739
45:00.6,25.6,1,1,6,153.875,44.025,41.5,5.625,-0.8,-1.0,0.088,6.488,19.28,0.98,4854.58,51.29,0.416701,0.441401,0.423784,80.90966666666667,691.1925,6.185567010310245,21.21,85.1,9.22496612459905,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.875,13.476164681689127,0.7403157737465818,746998.4974999999,30429.7498125,111.74276943490148
45:00.7,25.6,1,1,6,153.825,44.225,41.55,5.65,-0.8,-1.0,0.088,6.488,19.29,0.99,4854.58,51.29,0.416701,0.441401,0.423784,80.90966666666667,694.3325,4.918032786884267,21.23,82.88,9.103845341392834,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,13.537385191316336,0.7403157737465818,746755.7684999999,30706.8548125,141.1809129599091
45:00.8,25.6,1,1,6,153.925,44.575,41.2,5.625,-0.8,-1.0,0.088,10.05,19.3,1.0,4854.58,51.29,0.416701,0.441401,0.423784,80.90966666666667,699.8275,6.593406593407624,21.18,81.62,9.034378783292189,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.575,13.64452108316395,0.7403157737465818,747241.2265,31194.8108125,106.14048806867605
45:01.0,25.6,1,1,6,154.175,44.7,41.95,5.625,-0.8,-1.0,0.088,10.05,19.31,1.01,4854.58,51.29,0.416701,0.441401,0.423784,80.90966666666667,701.79,3.999999999999204,21.1,81.56,9.03105752390051,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.325,13.682783901680953,0.7403157737465818,748454.8715,31370.013,175.44745613817085
45:01.1,25.6,1,1,6,154.075,44.975,41.9,5.625,-0.8,-1.0,0.088,10.05,19.32,1.02,4854.58,51.29,0.416701,0.441401,0.423784,80.90966666666667,706.1075,6.060606060607007,21.13,79.02,8.889319434017432,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.275,13.766962102418365,0.7403157737465818,747969.4134999999,31757.1848125,116.50771827620828
45:01.1,25.6,1,1,6,154.05,44.875,41.225,5.625,-0.8,-1.0,0.088,10.05,19.33,1.03,4922.84,51.22,0.416701,0.441401,0.423784,82.04733333333334,704.5375,11.1111111111089,21.2,79.26,8.902808545621994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,13.755124682641066,0.7403157737465818,758363.5020000001,31616.1203125,63.40836929325939
45:01.2,25.6,1,1,6,154.15,44.95,41.075,5.65,1.0,-1.0,0.088,10.05,19.34,1.04,4922.84,51.22,0.416701,0.441401,0.423784,82.04733333333334,705.715,15.789473684212997,21.28,77.96,8.829496021857645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.425000000000004,13.77811374896303,0.7403157737465818,758855.7860000001,31721.889250000004,44.695280502625245
45:01.3,25.6,1,1,6,154.375,45.45,40.75,5.6,1.0,-1.0,0.088,10.05,19.35,1.05,4922.84,51.22,0.416701,0.441401,0.423784,82.04733333333334,713.565,5.042016806723478,21.3,77.96,8.829496021857645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.15,13.931374191109448,0.7403157737465818,759963.425,32431.529250000003,141.52369693111132
45:01.4,25.6,1,1,6,154.55,45.55,40.475,5.625,1.0,1.4,0.088,10.05,19.36,1.06,4922.84,51.22,0.416701,0.441401,0.423784,82.04733333333334,715.1349999999999,7.407407407405933,21.26,78.76,8.874683092933516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.85,13.962026279538728,0.7403157737465818,760824.922,32574.39924999999,96.54321196668558
45:01.4,25.6,1,1,6,154.55,45.4,40.225,5.625,1.0,1.4,0.088,10.05,19.37,1.07,4922.84,51.22,0.416701,0.441401,0.423784,82.04733333333334,712.78,6.451612903226815,21.23,77.82,8.821564487096378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,13.916048146894804,0.7403157737465818,760824.922,32360.212,110.48088287544587
45:01.6,25.6,1,1,6,154.55,45.325,40.6,5.625,1.0,1.4,0.088,10.05,19.38,1.08,4912.13,51.29,0.416701,0.441401,0.423784,81.86883333333334,711.6025,5.128205128204107,21.19,80.72,8.98443097808648,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.975,13.874097994265979,0.7403157737465818,759169.6915000001,32253.383312500002,138.76246044134783
45:01.7,25.7,1,1,6,155.25,45.375,40.125,5.65,1.0,1.4,0.088,4.65,19.39,1.09,4912.13,51.29,0.416701,0.441401,0.423784,81.86883333333334,712.3874999999999,4.651162790698401,21.2,79.78,8.931965069345043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.475,13.88940312167278,0.7403157737465818,762608.1825,32324.582812499997,153.16327956987095
45:01.7,25.7,1,1,6,155.475,45.375,40.025,5.625,1.0,1.4,0.088,4.65,19.4,1.1,4912.13,51.29,0.416701,0.441401,0.423784,81.86883333333334,712.3874999999999,15.384615384612324,21.15,79.58,8.920762299265686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.4,13.88940312167278,0.7403157737465818,763713.41175,32324.582812499997,46.305184490172216
45:01.9,25.7,1,1,6,155.625,45.6,40.15,5.625,1.0,1.4,0.088,4.65,19.41,1.11,4912.13,51.29,0.416701,0.441401,0.423784,81.86883333333334,715.92,4.958677685951188,21.14,78.86,8.88031530971733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.525,13.95827619500339,0.7403157737465818,764450.2312500001,32645.951999999997,144.37717088391463
45:01.9,25.7,1,1,6,155.4,45.675,40.0,5.625,0.1,1.4,0.088,4.65,19.42,1.12,4912.13,51.29,0.416701,0.441401,0.423784,81.86883333333334,717.0975,7.594936708861947,21.13,80.02,8.945389874119517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375,13.981233886113593,0.7403157737465818,763345.0020000001,32753.428312499997,94.41782506830494
45:02.0,25.7,1,1,6,155.425,45.95,39.7,5.675,0.1,1.4,0.088,4.65,19.43,1.13,4912.13,51.29,0.416701,0.441401,0.423784,81.86883333333334,721.415,7.692307692306162,21.14,81.5,9.027735042633894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.025000000000006,14.065412086851003,0.7403157737465818,763467.8052500001,33149.01925,93.78393780810673
45:02.1,25.6,1,1,6,155.3,46.15,40.0,5.625,0.1,-0.2,0.088,4.65,19.44,1.14,4926.91,51.3,0.416701,0.441401,0.423784,82.11516666666667,724.555,5.042016806723478,21.13,79.52,8.917398723843181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375,14.123878866980919,0.7403157737465818,765149.123,33438.21324999999,143.7033798321405
45:02.2,25.6,1,1,6,156.225,46.025,39.975,5.675,0.1,-0.2,0.088,4.65,19.45,1.15,4926.91,51.3,0.416701,0.441401,0.423784,82.11516666666667,722.5925,5.084745762710853,21.19,78.98,8.887069258197553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.300000000000004,14.085623507102856,0.7403157737465818,769706.51475,33257.3198125,142.10983038509494
45:02.3,25.6,1,1,6,159.975,46.125,39.25,5.65,0.1,-0.2,0.088,4.65,19.46,1.16,4926.91,51.3,0.416701,0.441401,0.423784,82.11516666666667,724.1625,7.594936708861947,21.23,78.64,8.867919710958146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,14.116227795005308,0.7403157737465818,788182.42725,33401.9953125,95.3480499458252
45:02.4,25.6,1,1,6,181.375,46.375,38.9,5.625,0.1,-0.2,0.088,15.694,19.47,1.17,4926.91,51.3,0.416701,0.441401,0.423784,82.11516666666667,728.0875,5.128205128204107,21.24,78.88,8.881441324469806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.275,14.192738514761434,0.7403157737465818,893618.30125,33765.057812499996,141.97703481450648
45:02.5,25.6,1,1,6,188.2,46.275,38.65,5.675,0.1,-0.2,0.088,15.694,19.48,1.18,4926.91,51.3,0.416701,0.441401,0.423784,82.11516666666667,726.5174999999999,7.594936708861947,21.26,75.98,8.716650732936362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.975,14.162134226858981,0.7403157737465818,927244.4619999999,33619.597312499995,95.65812490499859
45:02.6,25.6,1,1,6,199.925,46.025,38.625,5.65,0.1,-0.2,0.088,15.694,19.49,1.19,4916.28,51.34,0.416701,0.441401,0.423784,81.938,722.5925,6.976744186045124,21.23,75.12,8.667179472008181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.975,14.07464912203644,0.7403157737465818,982887.279,33257.3198125,103.57157682142791
45:02.7,25.6,1,1,6,205.8,45.2,37.875,5.675,1.6,-0.2,0.088,15.694,19.5,1.2,4916.28,51.34,0.416701,0.441401,0.423784,81.938,709.64,5.042016806723478,21.22,75.3,8.677557259966655,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2,13.82236046314062,0.7403157737465818,1011770.424,32075.728000000003,140.7452387521723
45:02.9,25.6,1,1,6,193.75,45.625,36.5,5.675,1.6,-0.2,0.088,15.694,19.51,1.21,4916.28,51.34,0.416701,0.441401,0.423784,81.938,716.3125,3.773584905660967,21.23,74.12,8.609297300012354,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.825,13.952327348026346,0.7403157737465818,952529.25,32681.7578125,189.82276219693833
45:03.0,25.6,1,1,6,181.95,45.8,35.575,5.675,1.6,1.4,0.088,15.694,19.52,1.22,4916.28,51.34,0.416701,0.441401,0.423784,81.938,719.06,7.594936708859248,21.23,73.58,8.577878525602936,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.900000000000002,14.005843124155762,0.7403157737465818,894517.146,32932.948,94.67622086764975
45:03.0,25.6,1,1,6,176.175,46.0,35.275,5.7,1.6,1.4,0.088,15.694,19.53,1.23,4916.28,51.34,0.416701,0.441401,0.423784,81.938,722.1999999999999,14.285714285716518,21.2,73.3,8.561541917201597,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.575,14.067004011160808,0.7403157737465818,866125.629,33221.2,50.55399646121235
45:03.2,25.6,1,1,6,161.025,47.525,33.575,5.675,1.6,1.4,0.088,15.694,19.54,1.24,4952.44,51.27,0.416701,0.441401,0.423784,82.54066666666667,746.1424999999999,3.870967741934714,21.19,72.8,8.532291603080617,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.900000000000002,14.553198467852573,0.7403157737465818,797466.651,35460.4223125,192.75342937206906
45:03.3,25.6,1,1,6,153.55,50.45,32.1,5.7,1.6,1.4,0.088,12.112,19.55,1.25,4952.44,51.27,0.416701,0.441401,0.423784,82.54066666666667,792.065,5.128205128,21.26,73.2,8.555699854482976,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.400000000000002,15.448897689703577,0.7403157737465818,760447.162,39959.67925000001,154.45264488791236
45:03.4,25.6,1,1,6,150.7,51.625,30.175,5.725,1.6,1.4,0.088,12.112,19.56,1.26,4952.44,51.27,0.416701,0.441401,0.423784,82.54066666666667,810.5124999999999,7.594936708859248,21.32,74.6,8.637129152675673,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.450000000000003,15.808708488224916,0.7403157737465818,746332.7079999999,41842.7078125,106.71746511555499
45:03.6,25.6,1,1,6,143.4,56.275,26.175,5.725,0.8,1.4,0.088,12.112,19.57,1.27,5026.48,51.27,0.416701,0.441401,0.423784,83.77466666666666,883.5174999999999,2.985074626866138,21.34,72.94,8.54049178911847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.450000000000003,17.232640584500864,0.7403157737465818,720797.232,49719.94731249999,295.9782633472355
45:03.7,25.6,1,1,6,139.8,58.125,25.225,5.775,0.8,1.4,0.088,12.112,19.58,1.28,5026.48,51.31,0.416701,0.441401,0.423784,83.77466666666666,912.5625,5.042016806721686,21.33,72.78,8.531119504496465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.450000000000003,17.785275428078826,0.7403157737465818,702701.904,53042.6953125,180.99152660338322
45:03.8,25.6,1,1,6,138.375,60.55,24.15,5.775,0.8,0.7,0.088,12.112,19.59,1.29,5026.48,51.31,0.416701,0.441401,0.423784,83.77466666666666,950.635,4.8,21.26,72.22,8.498235110892143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.375,18.527284768519102,0.7403157737465818,695539.1699999999,57560.94925,198.04891707314226
45:04.0,25.6,1,1,6,150.325,64.225,22.225,5.875,0.8,0.7,0.088,0.394,19.6,1.3,5026.48,51.31,0.416552,0.440178,0.422262,83.77466666666666,1008.3325,2.500000000000391,21.28,71.14,8.434453153583817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,19.65177315042344,0.7386321391816091,755605.6059999999,64760.15481249999,403.3328386668015
45:04.2,25.6,1,1,6,196.625,63.6,22.525,5.975,0.8,0.7,0.088,0.394,19.61,1.31,4918.97,51.36,0.416552,0.440178,0.422262,81.98283333333333,998.52,3.52941176470518,21.27,71.98,8.484102781084161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.549999999999997,19.44158840651113,0.7386321391816091,967192.4762500001,63505.872,282.9139198411123
45:04.3,25.6,1,1,6,214.725,63.6,23.55,6.025,0.8,0.7,0.088,0.394,19.62,1.32,4918.97,51.36,0.416552,0.440178,0.422262,81.98283333333333,998.52,15.789473684212997,21.25,73.7,8.5848704125339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.525,19.44158840651113,0.7386321391816091,1056225.8332500001,63505.872,63.239595994815694
45:04.4,25.6,1,1,6,247.475,55.0,28.775,6.0,0.0,0.7,0.088,0.394,19.63,1.33,4918.97,51.36,0.416552,0.440178,0.422262,81.98283333333333,863.5,5.084745762710853,21.29,71.6,8.461678320522472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.775,16.812694376699877,0.7386321391816091,1217322.10075,47492.5,169.82163326844588
45:04.5,25.6,1,1,6,256.875,50.0,32.925,5.95,0.0,-0.1,0.088,0.394,19.64,1.34,4918.97,51.36,0.416552,0.440178,0.422262,81.98283333333333,785.0,5.607476635514895,21.38,69.54,8.339064695755754,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.974999999999998,15.284267615181706,0.7386321391816091,1263560.41875,39250.0,139.9916417014687
45:04.6,25.6,1,1,6,256.275,48.025,35.375,5.9,0.0,-0.1,0.088,0.394,19.65,1.35,4944.51,51.31,0.416552,0.440178,0.422262,82.4085,753.9925,6.818181818180462,21.45,72.1,8.491171886141512,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.475,14.694844773049214,0.7386321391816091,1267154.3002499999,36210.489812499996,110.58555044747459
45:04.6,25.6,1,1,6,256.275,48.025,35.775,5.875,0.0,-0.1,0.081,0.394,19.66,1.36,4944.51,51.31,0.416552,0.440178,0.422262,82.4085,753.9925,15.38461538461779,21.46,74.96,8.657944328765344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.9,14.694844773049214,0.7386321391816091,1267154.3002499999,36210.489812499996,49.00950931437423
45:04.8,25.6,1,1,6,249.2,47.55,35.525,5.9,0.0,-0.1,0.081,5.55,19.67,1.37,4944.51,51.31,0.416552,0.440178,0.422262,82.4085,746.535,3.658536585366425,21.48,80.1,8.949860334105779,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.625,14.54950273729287,0.7386321391816091,1232171.892,35497.73925,204.05284422552404
45:04.8,25.6,1,1,6,246.475,47.825,35.225,5.85,0.0,-0.1,0.081,5.55,19.68,1.38,4944.51,51.31,0.416552,0.440178,0.422262,82.4085,750.8525,7.594936708859248,21.71,78.34,8.850988645343525,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.375,14.633648126414965,0.7386321391816091,1218698.10225,35909.5208125,98.86223281649234
45:05.0,25.6,1,1,6,240.7,47.725,35.025,5.85,0.0,-0.1,0.081,5.55,19.69,1.39,4944.51,51.31,0.416552,0.440178,0.422262,82.4085,749.2825,4.838709677420111,21.91,71.4,8.449852069711044,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.174999999999997,14.603049803097841,0.7386321391816091,1190143.557,35759.507312500005,154.85168466396098
45:05.1,25.6,1,1,6,236.05,48.225,34.975,5.8,0.0,-0.1,0.081,5.55,19.7,1.4,4983.05,44.02,0.416552,0.440178,0.422262,83.05083333333333,757.1324999999999,4.999999999999005,22.01,71.02,8.427336471270149,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.175,17.19973836438577,0.7386321391816091,1176248.9525000001,36512.714812499995,151.42646971473616
45:05.2,25.6,1,1,6,236.55,48.4,34.475,5.8,0.1,-0.1,0.081,5.55,19.71,1.41,4983.05,44.02,0.416552,0.440178,0.422262,83.05083333333333,759.88,7.407407407408565,22.16,70.18,8.3773504164503,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.675,17.26215317441724,0.7386321391816091,1178740.4775,36778.191999999995,102.58378615117284
45:05.2,25.6,1,1,6,239.525,48.325,34.7,5.825,0.1,-0.1,0.081,5.55,19.72,1.42,4983.05,44.02,0.416552,0.440178,0.422262,83.05083333333333,758.7025,7.692307692306162,22.23,77.58,8.80795095354192,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.875000000000004,17.23540397011804,0.7386321391816091,1193565.05125,36664.2983125,98.63131217794903
45:05.4,25.6,1,1,6,243.25,47.7,34.825,5.775,0.1,-3.4,0.088,5.55,19.73,1.43,4983.05,44.02,0.416552,0.440178,0.422262,83.05083333333333,748.89,3.6363636363642047,21.31,87.02,9.328451104015071,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.050000000000004,17.012493934291367,0.7386321391816091,1212126.9125,35722.053,205.94469336517713
45:05.5,25.6,1,1,6,243.575,47.625,34.85,5.8,0.1,-3.4,0.088,5.55,19.74,1.44,4983.05,44.02,0.416552,0.440178,0.422262,83.05083333333333,747.7125,8.108108108106496,21.74,72.1,8.491171886141512,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.05,16.985744729992167,0.7386321391816091,1213746.40375,35609.807812499996,92.21786362648183
